32,171,cliotest,al124315/22,37004/37154,VI,---,22/12/2021,22/12/2021,0,5,0.84,35,0.28,0.00,(days/wfrs/hrs/ndies/t_ratio/d_wait),0
205,147,salsa3,al110453,37999/01309,V,---,03/12/2021,05/12/2021,2,3,7.90,182,0.44,1.67,(days/wfrs/hrs/ndies/t_ratio/d_wait),P_CMOS_DEVICE,2
204,150,salsa3,al110453,37999/01309,V,---,03/12/2021,10/12/2021,7,7,1.50,32,0.36,6.94,(days/wfrs/hrs/ndies/t_ratio/d_wait),P_CMOS_DEVICE,5
65,361,salsa3,al110453,37999/01309,V,---,17/12/2021,19/12/2021,2,7,4.32,32,0.23,1.82,(days/wfrs/hrs/ndies/t_ratio/d_wait),P_CMOS_DEVICE,0
48,379,salsa3,al110453,37999/01309,V,---,17/12/2021,20/12/2021,3,6,3.73,3,37.00,2.84,(days/wfrs/hrs/ndies/t_ratio/d_wait),P_CMOS_DEVICE,1
51,378,salsa3,al110453,37999/01309,V,---,17/12/2021,20/12/2021,3,6,1.97,3,20.00,2.92,(days/wfrs/hrs/ndies/t_ratio/d_wait),P_CMOS_DEVICE,0
53,377,salsa3,al110453,37999/01309,V,---,17/12/2021,20/12/2021,3,6,2.43,3,24.00,2.90,(days/wfrs/hrs/ndies/t_ratio/d_wait),P_CMOS_DEVICE,0
55,376,salsa3,al110453,37999/01309,V,---,17/12/2021,20/12/2021,3,6,2.49,3,25.00,2.90,(days/wfrs/hrs/ndies/t_ratio/d_wait),P_CMOS_DEVICE,0
58,375,salsa3,al110453,37999/01309,V,---,17/12/2021,20/12/2021,3,5,0.34,3,4.00,2.99,(days/wfrs/hrs/ndies/t_ratio/d_wait),P_CMOS_DEVICE,0
59,374,salsa3,al110453,37999/01309,V,---,17/12/2021,20/12/2021,3,5,0.34,3,4.00,2.99,(days/wfrs/hrs/ndies/t_ratio/d_wait),P_CMOS_DEVICE,0
60,372,salsa3,al110453,37999/01309,V,---,17/12/2021,20/12/2021,3,5,0.34,3,4.00,2.99,(days/wfrs/hrs/ndies/t_ratio/d_wait),P_CMOS_DEVICE,0
61,371,salsa3,al110453,37999/01309,V,---,17/12/2021,20/12/2021,3,5,0.74,3,9.00,2.97,(days/wfrs/hrs/ndies/t_ratio/d_wait),P_CMOS_DEVICE,0
62,363,salsa3,al110453,37999/01309,V,---,17/12/2021,20/12/2021,3,7,4.11,32,0.22,2.83,(days/wfrs/hrs/ndies/t_ratio/d_wait),P_CMOS_DEVICE,0
63,362,salsa3,al110453,37999/01309,V,---,17/12/2021,20/12/2021,3,7,4.34,32,0.23,2.82,(days/wfrs/hrs/ndies/t_ratio/d_wait),P_CMOS_DEVICE,0
40,352,salsa3,al110453,37999/01309,V,---,20/12/2021,21/12/2021,1,3,22.90,182,1.29,0.05,(days/wfrs/hrs/ndies/t_ratio/d_wait),P_CMOS_DEVICE,0
292,106,salsa3,al110453,37999/01309,II,---,30/11/2021,01/12/2021,1,7,11.56,32,1.08,0.52,(days/wfrs/hrs/ndies/t_ratio/d_wait),P_CMOS_DEVICE,1
293,107,salsa3,al110453,37999/01309,II,---,30/11/2021,02/12/2021,2,14,22.00,32,1.03,1.08,(days/wfrs/hrs/ndies/t_ratio/d_wait),P_CMOS_DEVICE,1
175,187,corte,al107007,38199/01284,VI,---,11/12/2021,12/12/2021,1,4,4.74,13,1.77,0.80,(days/wfrs/hrs/ndies/t_ratio/d_wait),P_ACTIVE_MEMORY,1
121,339,corte,al107007,38199/01284,VI,---,16/12/2021,16/12/2021,0,5,7.21,138,1.28,0.00,(days/wfrs/hrs/ndies/t_ratio/d_wait),P_ACTIVE_MEMORY,0
82,340,corte,al107007,38199/01284,VI,---,18/12/2021,18/12/2021,0,5,7.53,138,1.34,0.00,(days/wfrs/hrs/ndies/t_ratio/d_wait),P_ACTIVE_MEMORY,0
73,342,corte,al107007,38199/01284,VI,---,19/12/2021,19/12/2021,0,4,5.84,138,1.31,0.00,(days/wfrs/hrs/ndies/t_ratio/d_wait),P_ACTIVE_MEMORY,0
78,341,corte,al107007,38199/01284,VI,---,19/12/2021,19/12/2021,0,5,7.28,138,1.30,0.00,(days/wfrs/hrs/ndies/t_ratio/d_wait),P_ACTIVE_MEMORY,0
49,401,corte,al107007,38199/01284,VI,---,20/12/2021,20/12/2021,0,16,8.04,13,1.76,0.00,(days/wfrs/hrs/ndies/t_ratio/d_wait),P_ACTIVE_MEMORY,0
278,130,corte,al105590,38199/01284,VI,---,04/12/2021,04/12/2021,0,4,5.86,138,1.31,0.00,(days/wfrs/hrs/ndies/t_ratio/d_wait),P_ACTIVE_MEMORY,0
244,131,corte,al105590,38199/01284,VI,---,05/12/2021,07/12/2021,2,4,5.93,138,1.33,1.75,(days/wfrs/hrs/ndies/t_ratio/d_wait),P_ACTIVE_MEMORY,0
158,129,corte,al105590,38199/01284,VI,---,13/12/2021,14/12/2021,1,6,3.23,13,1.88,0.87,(days/wfrs/hrs/ndies/t_ratio/d_wait),P_ACTIVE_MEMORY,0
67,338,corte,al105590,38199/01284,VI,---,19/12/2021,19/12/2021,0,6,3.10,13,1.82,0.00,(days/wfrs/hrs/ndies/t_ratio/d_wait),P_ACTIVE_MEMORY,0
235,030,ganbarou,p205187/5,98800/01369,V,---,02/12/2021,08/12/2021,6,8,16.02,10,0.42,5.33,(days/wfrs/hrs/ndies/t_ratio/d_wait),P_HS_ANALOG_RF,6
95,228,ganbarou,p205187/5,98800/01369,V,---,16/12/2021,17/12/2021,1,6,12.18,11,0.39,0.49,(days/wfrs/hrs/ndies/t_ratio/d_wait),P_HS_ANALOG_RF,0
81,230,ganbarou,p205187/5,98800/01369,V,---,16/12/2021,18/12/2021,2,6,12.22,11,0.39,1.49,(days/wfrs/hrs/ndies/t_ratio/d_wait),P_HS_ANALOG_RF,1
88,229,ganbarou,p205187/5,98800/01369,V,---,16/12/2021,18/12/2021,2,6,12.28,11,0.39,1.49,(days/wfrs/hrs/ndies/t_ratio/d_wait),P_HS_ANALOG_RF,0
68,231,ganbarou,p205187/5,98800/01369,V,---,16/12/2021,19/12/2021,3,6,20.47,12,0.59,2.15,(days/wfrs/hrs/ndies/t_ratio/d_wait),P_HS_ANALOG_RF,1
80,347,corte,al101779,37999/00881,IV,---,16/12/2021,18/12/2021,2,2,4.94,14,0.30,1.79,(days/wfrs/hrs/ndies/t_ratio/d_wait),P_BEYOND_CMOS,2
75,348,corte,al101779,37999/00881,IV,---,16/12/2021,19/12/2021,3,2,9.04,14,0.53,2.62,(days/wfrs/hrs/ndies/t_ratio/d_wait),P_BEYOND_CMOS,1
108,345,corte,al101779,37999/00881,V,---,16/12/2021,16/12/2021,0,2,4.12,12,0.37,0.00,(days/wfrs/hrs/ndies/t_ratio/d_wait),P_BEYOND_CMOS,0
106,346,corte,al101779,37999/00881,V,---,16/12/2021,17/12/2021,1,2,4.61,14,0.35,0.81,(days/wfrs/hrs/ndies/t_ratio/d_wait),P_BEYOND_CMOS,0
76,385,marlin,al121490/B,37023/01820,III,---,18/12/2021,19/12/2021,1,6,4.10,163,0.76,0.83,(days/wfrs/hrs/ndies/t_ratio/d_wait),P_MACHINE_LEARNING,1
152,255,triton,al122989,38199/01921,II,---,11/12/2021,14/12/2021,3,23,21.48,11,1.33,2.11,(days/wfrs/hrs/ndies/t_ratio/d_wait),P_CMOS_DEVICE,3
153,256,triton,al122989,38199/01921,II,---,11/12/2021,14/12/2021,3,23,9.77,11,0.78,2.59,(days/wfrs/hrs/ndies/t_ratio/d_wait),P_CMOS_DEVICE,0
154,253,triton,al122989,38199/01921,II,---,11/12/2021,14/12/2021,3,23,21.71,11,1.36,2.10,(days/wfrs/hrs/ndies/t_ratio/d_wait),P_CMOS_DEVICE,0
155,254,triton,al122989,38199/01921,II,---,11/12/2021,14/12/2021,3,23,9.97,11,0.81,2.58,(days/wfrs/hrs/ndies/t_ratio/d_wait),P_CMOS_DEVICE,0
77,357,triton,al122989,38199/01921,II,---,17/12/2021,19/12/2021,2,23,9.66,11,0.78,1.60,(days/wfrs/hrs/ndies/t_ratio/d_wait),P_CMOS_DEVICE,0
300,075,triton,al122989,38199/01921,VI,---,01/12/2021,01/12/2021,0,9,7.34,11,1.17,0.00,(days/wfrs/hrs/ndies/t_ratio/d_wait),P_CMOS_DEVICE,0
308,963,triton,al122989,38199/01921,VI,---,30/11/2021,01/12/2021,1,23,8.18,11,0.66,0.66,(days/wfrs/hrs/ndies/t_ratio/d_wait),P_CMOS_DEVICE,0
98,089,triton,al122989,38199/01921,VI,---,01/12/2021,03/12/2021,2,9,7.32,11,1.17,1.69,(days/wfrs/hrs/ndies/t_ratio/d_wait),P_CMOS_DEVICE,0
284,089,triton,al122989,38199/01921,VI,---,03/12/2021,03/12/2021,0,9,7.32,11,1.17,0.00,(days/wfrs/hrs/ndies/t_ratio/d_wait),P_CMOS_DEVICE,0
249,096,triton,al122989,38199/01921,VI,---,07/12/2021,07/12/2021,0,5,4.11,11,1.17,0.00,(days/wfrs/hrs/ndies/t_ratio/d_wait),P_CMOS_DEVICE,0
79,366,marlin,al121490/A,37023/01820,III,---,17/12/2021,19/12/2021,2,6,15.20,17,0.95,1.37,(days/wfrs/hrs/ndies/t_ratio/d_wait),P_MACHINE_LEARNING,2
83,325,ev2,al111584,37999/01556,II,---,14/12/2021,18/12/2021,4,11,3.08,13,1.31,3.87,(days/wfrs/hrs/ndies/t_ratio/d_wait),P_COMPUTE_BILA,4
243,154,ev2prb60,al111584,37999/01556,IV,-P-,07/12/2021,07/12/2021,0,7,9.37,12,1.13,0.00,(days/wfrs/hrs/ndies/t_ratio/d_wait),P_COMPUTE_BILA,0
227,189,ev2prb60,al111584,37999/01556,IV,-P-,07/12/2021,08/12/2021,1,3,6.44,12,0.80,0.73,(days/wfrs/hrs/ndies/t_ratio/d_wait),P_COMPUTE_BILA,0
230,165,ev2prb60,al111584,37999/01556,IV,-P-,07/12/2021,08/12/2021,1,2,2.76,12,1.17,0.88,(days/wfrs/hrs/ndies/t_ratio/d_wait),P_COMPUTE_BILA,0
231,164,ev2prb60,al111584,37999/01556,IV,-P-,07/12/2021,08/12/2021,1,7,9.41,12,1.14,0.61,(days/wfrs/hrs/ndies/t_ratio/d_wait),P_COMPUTE_BILA,0
237,163,ev2prb60,al111584,37999/01556,IV,-P-,07/12/2021,08/12/2021,1,7,9.35,12,1.13,0.61,(days/wfrs/hrs/ndies/t_ratio/d_wait),P_COMPUTE_BILA,0
213,204,ev2prb60,al111584,37999/01556,IV,-P-,09/12/2021,09/12/2021,0,3,6.44,12,0.80,0.00,(days/wfrs/hrs/ndies/t_ratio/d_wait),P_COMPUTE_BILA,0
217,203,ev2prb60,al111584,37999/01556,IV,-P-,07/12/2021,09/12/2021,2,3,6.42,12,0.80,1.73,(days/wfrs/hrs/ndies/t_ratio/d_wait),P_COMPUTE_BILA,0
220,198,ev2prb60,al111584,37999/01556,IV,-P-,07/12/2021,09/12/2021,2,3,6.45,12,0.80,1.73,(days/wfrs/hrs/ndies/t_ratio/d_wait),P_COMPUTE_BILA,0
225,190,ev2prb60,al111584,37999/01556,IV,-P-,07/12/2021,09/12/2021,2,3,6.41,12,0.80,1.73,(days/wfrs/hrs/ndies/t_ratio/d_wait),P_COMPUTE_BILA,0
203,207,ev2prb60,al111584,37999/01556,IV,-P-,09/12/2021,10/12/2021,1,2,4.50,12,0.84,0.81,(days/wfrs/hrs/ndies/t_ratio/d_wait),P_COMPUTE_BILA,0
207,206,ev2prb60,al111584,37999/01556,IV,-P-,09/12/2021,10/12/2021,1,3,6.50,12,0.81,0.73,(days/wfrs/hrs/ndies/t_ratio/d_wait),P_COMPUTE_BILA,0
176,247,ev2prb60,al111584,37999/01556,IV,---,10/12/2021,11/12/2021,1,23,7.90,19,1.00,0.67,(days/wfrs/hrs/ndies/t_ratio/d_wait),P_COMPUTE_BILA,0
179,196,ev2prb60,al111584,37999/01556,IV,-P-,11/12/2021,11/12/2021,0,3,6.42,12,0.80,0.00,(days/wfrs/hrs/ndies/t_ratio/d_wait),P_COMPUTE_BILA,0
185,209,ev2prb60,al111584,37999/01556,IV,-P-,09/12/2021,11/12/2021,2,23,6.64,13,1.31,1.72,(days/wfrs/hrs/ndies/t_ratio/d_wait),P_COMPUTE_BILA,0
188,208,ev2prb60,al111584,37999/01556,IV,---,09/12/2021,11/12/2021,2,23,14.15,19,0.88,1.41,(days/wfrs/hrs/ndies/t_ratio/d_wait),P_COMPUTE_BILA,0
170,249,ev2prb60,al111584,37999/01556,IV,---,10/12/2021,12/12/2021,2,23,15.87,19,1.14,1.34,(days/wfrs/hrs/ndies/t_ratio/d_wait),P_COMPUTE_BILA,1
173,248,ev2prb60,al111584,37999/01556,IV,---,10/12/2021,12/12/2021,2,23,7.95,19,1.00,1.67,(days/wfrs/hrs/ndies/t_ratio/d_wait),P_COMPUTE_BILA,0
109,301,triton,al107127,38199/01921,II,---,12/12/2021,16/12/2021,4,16,5.47,11,0.87,3.77,(days/wfrs/hrs/ndies/t_ratio/d_wait),P_CMOS_DEVICE,4
93,303,triton,al107127,38199/01921,II,---,12/12/2021,17/12/2021,5,16,6.05,11,1.00,4.75,(days/wfrs/hrs/ndies/t_ratio/d_wait),P_CMOS_DEVICE,1
97,304,triton,al107127,38199/01921,II,---,12/12/2021,17/12/2021,5,16,5.48,11,0.91,4.77,(days/wfrs/hrs/ndies/t_ratio/d_wait),P_CMOS_DEVICE,0
101,300,triton,al107127,38199/01921,II,---,12/12/2021,17/12/2021,5,16,7.47,11,1.22,4.69,(days/wfrs/hrs/ndies/t_ratio/d_wait),P_CMOS_DEVICE,0
105,305,triton,al107127,38199/01921,II,---,12/12/2021,17/12/2021,5,16,5.19,11,0.83,4.78,(days/wfrs/hrs/ndies/t_ratio/d_wait),P_CMOS_DEVICE,0
84,306,triton,al107127,38199/01921,II,---,12/12/2021,18/12/2021,6,16,6.73,11,1.09,5.72,(days/wfrs/hrs/ndies/t_ratio/d_wait),P_CMOS_DEVICE,1
89,302,triton,al107127,38199/01921,II,---,12/12/2021,18/12/2021,6,16,5.25,11,0.87,5.78,(days/wfrs/hrs/ndies/t_ratio/d_wait),P_CMOS_DEVICE,0
90,307,triton,al107127,38199/01921,II,---,12/12/2021,18/12/2021,6,16,5.13,11,0.83,5.79,(days/wfrs/hrs/ndies/t_ratio/d_wait),P_CMOS_DEVICE,0
94,313,sakkara,al108928,38199/01792,IV,---,13/12/2021,17/12/2021,4,22,17.80,73,1.07,3.26,(days/wfrs/hrs/ndies/t_ratio/d_wait),P_STORAGE,4
85,314,sakkara,al108928,38199/01792,IV,---,13/12/2021,18/12/2021,5,22,16.05,73,0.96,4.33,(days/wfrs/hrs/ndies/t_ratio/d_wait),P_STORAGE,1
177,172,sakkara,al108928,38199/01792,III,-P-,11/12/2021,11/12/2021,0,22,18.80,73,1.11,0.00,(days/wfrs/hrs/ndies/t_ratio/d_wait),P_STORAGE,0
187,170,sakkara,al108928,38199/01792,III,-P-,11/12/2021,11/12/2021,0,22,13.05,17,1.16,0.00,(days/wfrs/hrs/ndies/t_ratio/d_wait),P_STORAGE,0
110,282,mb2,al101776,37999/38821,VI,---,16/12/2021,16/12/2021,0,10,7.31,25,0.51,0.00,(days/wfrs/hrs/ndies/t_ratio/d_wait),P_CMOS_DEVICE,0
86,283,mb2,al101776,37999/38821,VI,---,18/12/2021,18/12/2021,0,2,1.59,25,0.55,0.00,(days/wfrs/hrs/ndies/t_ratio/d_wait),P_CMOS_DEVICE,0
92,216,babylon,al104516/10,44999/44079,VI,---,17/12/2021,17/12/2021,0,5,0.89,45,0.24,0.00,(days/wfrs/hrs/ndies/t_ratio/d_wait),0
298,124,corte,al111589,37023/01820,VI,---,30/11/2021,02/12/2021,2,4,8.10,13,0.83,1.66,(days/wfrs/hrs/ndies/t_ratio/d_wait),P_MACHINE_LEARNING,2
275,125,corte,al111589,37023/01820,VI,---,04/12/2021,04/12/2021,0,4,8.11,13,0.84,0.00,(days/wfrs/hrs/ndies/t_ratio/d_wait),P_MACHINE_LEARNING,0
232,126,corte,al111589,37023/01820,VI,---,05/12/2021,08/12/2021,3,2,4.08,13,0.84,2.83,(days/wfrs/hrs/ndies/t_ratio/d_wait),P_MACHINE_LEARNING,0
156,267,corte,al111589,37023/01820,VI,---,13/12/2021,14/12/2021,1,4,7.61,13,0.79,0.68,(days/wfrs/hrs/ndies/t_ratio/d_wait),P_MACHINE_LEARNING,0
134,268,corte,al111589,37023/01820,VI,---,15/12/2021,15/12/2021,0,2,3.85,13,0.80,0.00,(days/wfrs/hrs/ndies/t_ratio/d_wait),P_MACHINE_LEARNING,0
107,269,corte,al111589,37023/01820,VI,---,17/12/2021,17/12/2021,0,1,6.18,17,2.59,0.00,(days/wfrs/hrs/ndies/t_ratio/d_wait),P_MACHINE_LEARNING,0
130,297,triton,al013686,37999/38818,II,---,12/12/2021,15/12/2021,3,7,3.90,11,2.54,2.84,(days/wfrs/hrs/ndies/t_ratio/d_wait),P_CMOS_DEVICE,3
114,295,triton,al013686,37999/38818,II,---,12/12/2021,16/12/2021,4,7,3.13,11,2.08,3.87,(days/wfrs/hrs/ndies/t_ratio/d_wait),P_CMOS_DEVICE,1
115,298,triton,al013686,37999/38818,II,---,12/12/2021,16/12/2021,4,7,2.41,11,1.62,3.90,(days/wfrs/hrs/ndies/t_ratio/d_wait),P_CMOS_DEVICE,0
116,294,triton,al013686,37999/38818,II,---,12/12/2021,16/12/2021,4,7,2.07,11,1.38,3.91,(days/wfrs/hrs/ndies/t_ratio/d_wait),P_CMOS_DEVICE,0
118,299,triton,al013686,37999/38818,II,---,12/12/2021,16/12/2021,4,7,13.76,11,9.08,3.43,(days/wfrs/hrs/ndies/t_ratio/d_wait),P_CMOS_DEVICE,0
142,292,triton,al013686,37999/38818,IV,---,14/12/2021,14/12/2021,0,7,1.90,11,1.23,0.00,(days/wfrs/hrs/ndies/t_ratio/d_wait),P_CMOS_DEVICE,0
144,296,triton,al013686,37999/38818,IV,---,12/12/2021,14/12/2021,2,7,1.44,11,0.92,1.94,(days/wfrs/hrs/ndies/t_ratio/d_wait),P_CMOS_DEVICE,0
146,293,triton,al013686,37999/38818,IV,---,12/12/2021,14/12/2021,2,7,1.50,11,1.00,1.94,(days/wfrs/hrs/ndies/t_ratio/d_wait),P_CMOS_DEVICE,0
120,266,marlin,al121490,37023/01820,V,---,15/12/2021,16/12/2021,1,6,2.31,17,0.45,0.90,(days/wfrs/hrs/ndies/t_ratio/d_wait),P_MACHINE_LEARNING,1
122,265,marlin,al121490,37023/01820,V,---,15/12/2021,16/12/2021,1,6,0.42,17,0.80,0.98,(days/wfrs/hrs/ndies/t_ratio/d_wait),P_MACHINE_LEARNING,0
135,310,rubicon,al118143/30,31499/01553,III,---,13/12/2021,15/12/2021,2,1,3.01,231,0.74,1.87,(days/wfrs/hrs/ndies/t_ratio/d_wait),P_NANO_IC,2
123,311,rubicon,al118143/30,31499/01553,III,---,13/12/2021,16/12/2021,3,1,3.02,231,0.74,2.87,(days/wfrs/hrs/ndies/t_ratio/d_wait),P_NANO_IC,1
126,318,rubicon,al118143/30,31499/01553,III,---,15/12/2021,16/12/2021,1,1,9.86,231,1.71,0.59,(days/wfrs/hrs/ndies/t_ratio/d_wait),P_NANO_IC,0
174,169,corte,al101377,38199/01454,VI,---,11/12/2021,12/12/2021,1,2,3.16,25,1.86,0.87,(days/wfrs/hrs/ndies/t_ratio/d_wait),P_MACHINE_LEARNING,1
127,328,corte,al101377,38199/01454,VI,---,15/12/2021,15/12/2021,0,2,1.45,25,1.63,0.00,(days/wfrs/hrs/ndies/t_ratio/d_wait),P_MACHINE_LEARNING,0
128,329,corte,al101377,38199/01454,VI,---,15/12/2021,15/12/2021,0,2,1.54,25,1.64,0.00,(days/wfrs/hrs/ndies/t_ratio/d_wait),P_MACHINE_LEARNING,0
129,330,corte,al101377,38199/01454,VI,---,15/12/2021,15/12/2021,0,2,1.71,25,1.82,0.00,(days/wfrs/hrs/ndies/t_ratio/d_wait),P_MACHINE_LEARNING,0
125,327,corte,al101377,38199/01454,VI,---,16/12/2021,16/12/2021,0,2,1.14,25,1.26,0.00,(days/wfrs/hrs/ndies/t_ratio/d_wait),P_MACHINE_LEARNING,0
147,289,asap4,al004894,37999/38818,II,---,12/12/2021,14/12/2021,2,9,2.69,14,0.86,1.89,(days/wfrs/hrs/ndies/t_ratio/d_wait),P_CMOS_DEVICE,2
131,288,asap4,al004894,37999/38818,II,---,12/12/2021,15/12/2021,3,9,2.91,14,0.90,2.88,(days/wfrs/hrs/ndies/t_ratio/d_wait),P_CMOS_DEVICE,1
133,290,asap4,al004894,37999/38818,II,---,12/12/2021,15/12/2021,3,9,4.30,14,1.38,2.82,(days/wfrs/hrs/ndies/t_ratio/d_wait),P_CMOS_DEVICE,0
136,291,asap4,al004894,37999/38818,II,---,12/12/2021,15/12/2021,3,9,2.64,14,0.86,2.89,(days/wfrs/hrs/ndies/t_ratio/d_wait),P_CMOS_DEVICE,0
297,938,babylon,al104516/11,44999/44079,VI,---,30/11/2021,02/12/2021,2,1,0.25,45,0.33,1.99,(days/wfrs/hrs/ndies/t_ratio/d_wait),2
137,184,babylon,al104516/11,44999/44079,VI,---,11/12/2021,15/12/2021,4,1,0.26,45,0.33,3.99,(days/wfrs/hrs/ndies/t_ratio/d_wait),0
149,287,asap4,al003214,37999/38818,II,---,13/12/2021,14/12/2021,1,10,2.28,14,1.00,0.90,(days/wfrs/hrs/ndies/t_ratio/d_wait),P_CMOS_DEVICE,1
139,286,asap4,al003214,37999/38818,II,---,13/12/2021,15/12/2021,2,10,14.06,14,6.00,1.41,(days/wfrs/hrs/ndies/t_ratio/d_wait),P_CMOS_DEVICE,1
145,111,triton,al119482,37092/01941,VI,---,14/12/2021,14/12/2021,0,23,13.39,9,0.61,0.00,(days/wfrs/hrs/ndies/t_ratio/d_wait),0
162,308,rubicon,al118143/40,31499/01553,III,---,13/12/2021,13/12/2021,0,2,6.04,231,0.74,0.00,(days/wfrs/hrs/ndies/t_ratio/d_wait),P_NANO_IC,0
148,309,rubicon,al118143/40,31499/01553,III,---,13/12/2021,14/12/2021,1,2,19.64,231,1.70,0.18,(days/wfrs/hrs/ndies/t_ratio/d_wait),P_NANO_IC,0
166,260,tango,al119358,38199/15052,IV,---,10/12/2021,13/12/2021,3,17,4.82,17,0.81,2.80,(days/wfrs/hrs/ndies/t_ratio/d_wait),P_STORE_BILA,3
295,071,tango,al119358,38199/15052,III,-P-,28/11/2021,01/12/2021,3,23,18.60,17,0.07,2.22,(days/wfrs/hrs/ndies/t_ratio/d_wait),P_STORE_BILA,3
296,072,tango,al119358,38199/15052,III,-P-,28/11/2021,01/12/2021,3,23,18.02,76,0.48,2.25,(days/wfrs/hrs/ndies/t_ratio/d_wait),P_STORE_BILA,0
198,201,mtblanc60,al007681,37999/37834,V,---,07/12/2021,10/12/2021,3,2,3.37,9,0.94,2.86,(days/wfrs/hrs/ndies/t_ratio/d_wait),P_CMOS_DEVICE,3
202,202,mtblanc60,al007681,37999/37834,V,---,07/12/2021,10/12/2021,3,1,1.61,9,0.90,2.93,(days/wfrs/hrs/ndies/t_ratio/d_wait),P_CMOS_DEVICE,0
180,246,mtblanc60,al007681,37999/37834,V,---,11/12/2021,11/12/2021,0,1,0.57,17,1.10,0.00,(days/wfrs/hrs/ndies/t_ratio/d_wait),P_CMOS_DEVICE,0
181,245,mtblanc60,al007681,37999/37834,V,---,11/12/2021,11/12/2021,0,2,1.03,17,1.00,0.00,(days/wfrs/hrs/ndies/t_ratio/d_wait),P_CMOS_DEVICE,0
182,219,tango,al811120,38199/00379,V,---,08/12/2021,11/12/2021,3,14,1.59,11,3.50,2.93,(days/wfrs/hrs/ndies/t_ratio/d_wait),P_ACTIVE_MEMORY,3
184,217,tango,al811120,38199/00379,V,---,08/12/2021,11/12/2021,3,1,0.17,11,2.00,2.99,(days/wfrs/hrs/ndies/t_ratio/d_wait),P_ACTIVE_MEMORY,0
195,250,mtblanc60,al000546/31,37999/01552,V,-P-,10/12/2021,10/12/2021,0,1,4.10,69,0.72,0.00,(days/wfrs/hrs/ndies/t_ratio/d_wait),P_CMOS_DEVICE,0
192,251,mtblanc60,al000546/31,37999/01552,V,-P-,10/12/2021,11/12/2021,1,1,4.27,69,0.75,0.82,(days/wfrs/hrs/ndies/t_ratio/d_wait),P_CMOS_DEVICE,0
253,173,mb2,al011046/36,37999/38821,VI,---,06/12/2021,06/12/2021,0,3,3.93,25,0.75,0.00,(days/wfrs/hrs/ndies/t_ratio/d_wait),P_CMOS_DEVICE,0
248,175,mb2,al011046/36,37999/38821,VI,---,07/12/2021,07/12/2021,0,3,1.94,25,0.42,0.00,(days/wfrs/hrs/ndies/t_ratio/d_wait),P_CMOS_DEVICE,0
194,174,mb2,al011046/36,37999/38821,VI,---,10/12/2021,10/12/2021,0,3,6.64,25,0.80,0.00,(days/wfrs/hrs/ndies/t_ratio/d_wait),P_CMOS_DEVICE,0
196,212,gan1200a,p212735,37299/37284,II,---,07/12/2021,10/12/2021,3,16,6.62,21,0.89,2.72,(days/wfrs/hrs/ndies/t_ratio/d_wait),P_GAN_POWER,3
262,133,ev2prb60,al013607,37999/01556,VI,-P-,05/12/2021,05/12/2021,0,6,4.82,15,0.89,0.00,(days/wfrs/hrs/ndies/t_ratio/d_wait),P_COMPUTE_BILA,0
250,127,ev2prb60,al013607,37999/01556,VI,-P-,06/12/2021,06/12/2021,0,4,3.39,19,0.38,0.00,(days/wfrs/hrs/ndies/t_ratio/d_wait),P_COMPUTE_BILA,0
251,119,ev2prb60,al013607,37999/01556,VI,-P-,06/12/2021,06/12/2021,0,3,2.57,19,0.38,0.00,(days/wfrs/hrs/ndies/t_ratio/d_wait),P_COMPUTE_BILA,0
256,110,ev2prb60,al013607,37999/01556,VI,-P-,06/12/2021,06/12/2021,0,3,2.63,19,0.39,0.00,(days/wfrs/hrs/ndies/t_ratio/d_wait),P_COMPUTE_BILA,0
257,128,ev2prb60,al013607,37999/01556,VI,-P-,06/12/2021,06/12/2021,0,10,6.81,15,0.91,0.00,(days/wfrs/hrs/ndies/t_ratio/d_wait),P_COMPUTE_BILA,0
228,142,ev2prb60,al013607,37999/01556,VI,-P-,07/12/2021,08/12/2021,1,10,2.45,15,0.94,0.90,(days/wfrs/hrs/ndies/t_ratio/d_wait),P_COMPUTE_BILA,0
216,143,ev2prb60,al013607,37999/01556,VI,-P-,07/12/2021,09/12/2021,2,2,3.52,15,0.90,1.85,(days/wfrs/hrs/ndies/t_ratio/d_wait),P_COMPUTE_BILA,1
221,144,ev2prb60,al013607,37999/01556,VI,-P-,07/12/2021,09/12/2021,2,4,7.12,15,0.91,1.70,(days/wfrs/hrs/ndies/t_ratio/d_wait),P_COMPUTE_BILA,0
226,194,ev2prb60,al013607,37999/01556,VI,-P-,07/12/2021,09/12/2021,2,4,7.10,15,0.90,1.70,(days/wfrs/hrs/ndies/t_ratio/d_wait),P_COMPUTE_BILA,0
201,167,ev2prb60,al013607,37999/01556,VI,-P-,10/12/2021,10/12/2021,0,10,6.93,15,0.89,0.00,(days/wfrs/hrs/ndies/t_ratio/d_wait),P_COMPUTE_BILA,0
209,118,ev2,al013607,37999/01556,VI,-P-,09/12/2021,10/12/2021,1,9,1.33,13,0.69,0.94,(days/wfrs/hrs/ndies/t_ratio/d_wait),P_COMPUTE_BILA,0
211,192,ev2prb60,al013607,37999/01556,VI,-P-,09/12/2021,10/12/2021,1,4,3.24,15,0.91,0.87,(days/wfrs/hrs/ndies/t_ratio/d_wait),P_COMPUTE_BILA,0
215,224,ev2,al113204/1,37092/01941,V,---,08/12/2021,09/12/2021,1,1,1.87,0,2.60,0.92,(days/wfrs/hrs/ndies/t_ratio/d_wait),1
